"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HORTICULTURE, OTHER","HORTICULTURE, OTHER, IN THE OPEN, (EXCL NATURAL SHADE) - OPERATIONS WITH AREA IN PRODUCTION","TOTAL","NOT SPECIFIED","78","15.6"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HORTICULTURE, OTHER","HORTICULTURE, OTHER, UNDER PROTECTION, FIXED ENCLOSED STRUCTURE - OPERATIONS WITH AREA IN PRODUCTION","TOTAL","NOT SPECIFIED","18","45.9"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HORTICULTURE, OTHER","HORTICULTURE, OTHER, UNDER PROTECTION, FIXED ENCLOSED STRUCTURE - SQ FT IN PRODUCTION","TOTAL","NOT SPECIFIED","31,263","52.0"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HORTICULTURE, OTHER","HORTICULTURE, OTHER, UNDER PROTECTION, GREENHOUSE - OPERATIONS WITH AREA IN PRODUCTION","TOTAL","NOT SPECIFIED","70","30.3"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HORTICULTURE, OTHER","HORTICULTURE, OTHER, UNDER PROTECTION, GREENHOUSE - SQ FT IN PRODUCTION","TOTAL","NOT SPECIFIED","871,344","47.9"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HORTICULTURE, OTHER","HORTICULTURE, OTHER, UNDER PROTECTION, SHADE STRUCTURES - OPERATIONS WITH AREA IN PRODUCTION","TOTAL","NOT SPECIFIED","1","(H)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HORTICULTURE, OTHER","HORTICULTURE, OTHER, UNDER PROTECTION, SHADE STRUCTURES - SQ FT IN PRODUCTION","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","INTEREST","INTEREST, (FOR HORTICULTURE) - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","1,004,616","(H)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","INTEREST","INTEREST, (FOR HORTICULTURE) - OPERATIONS WITH EXPENSE","TOTAL","NOT SPECIFIED","106","16.8"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","LABOR","LABOR, CONTRACT, (FOR HORTICULTURE) - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","2,150,699","53.5"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","LABOR","LABOR, CONTRACT, (FOR HORTICULTURE) - OPERATIONS WITH EXPENSE","TOTAL","NOT SPECIFIED","42","21.4"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","LABOR","LABOR, HIRED, (FOR HORTICULTURE) - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","48,578,924","44.6"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","LABOR","LABOR, HIRED, (FOR HORTICULTURE) - NUMBER OF WORKERS","TOTAL","NOT SPECIFIED","3,034","28.9"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","LABOR","LABOR, HIRED, (FOR HORTICULTURE) - OPERATIONS WITH EXPENSE","TOTAL","NOT SPECIFIED","225","12.6"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","LABOR","LABOR, HIRED, (FOR HORTICULTURE) - OPERATIONS WITH WORKERS","TOTAL","NOT SPECIFIED","225","12.6"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","LABOR","LABOR, HIRED, GE 150 DAYS, (FOR HORTICULTURE) - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","35,784,222","36.0"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","LABOR","LABOR, HIRED, GE 150 DAYS, (FOR HORTICULTURE) - NUMBER OF WORKERS","TOTAL","NOT SPECIFIED","1,324","43.9"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","LABOR","LABOR, HIRED, GE 150 DAYS, (FOR HORTICULTURE) - OPERATIONS WITH EXPENSE","TOTAL","NOT SPECIFIED","128","21.0"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","LABOR","LABOR, HIRED, GE 150 DAYS, (FOR HORTICULTURE) - OPERATIONS WITH WORKERS","TOTAL","NOT SPECIFIED","128","21.0"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","LABOR","LABOR, HIRED, LT 150 DAYS, (FOR HORTICULTURE) - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","12,794,702","76.0"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","LABOR","LABOR, HIRED, LT 150 DAYS, (FOR HORTICULTURE) - NUMBER OF WORKERS","TOTAL","NOT SPECIFIED","1,710","22.3"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","LABOR","LABOR, HIRED, LT 150 DAYS, (FOR HORTICULTURE) - OPERATIONS WITH EXPENSE","TOTAL","NOT SPECIFIED","194","13.3"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","LABOR","LABOR, HIRED, LT 150 DAYS, (FOR HORTICULTURE) - OPERATIONS WITH WORKERS","TOTAL","NOT SPECIFIED","194","13.3"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","LETTUCE","LETTUCE, UNDER PROTECTION - OPERATIONS WITH AREA IN PRODUCTION","TOTAL","NOT SPECIFIED","13","42.6"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","LETTUCE","LETTUCE, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","1,901","78.5"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","LETTUCE","LETTUCE, UNDER PROTECTION - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","LETTUCE","LETTUCE, UNDER PROTECTION - SQ FT IN PRODUCTION","TOTAL","NOT SPECIFIED","38,540","54.2"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","LETTUCE","LETTUCE, UNDER PROTECTION, FROM HYDROPONIC SYSTEMS - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","LETTUCE","LETTUCE, UNDER PROTECTION, RETAIL - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","68,026","87.1"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","LETTUCE","LETTUCE, UNDER PROTECTION, WHOLESALE - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MICROGREENS","MICROGREENS, UNDER PROTECTION - OPERATIONS WITH AREA IN PRODUCTION","TOTAL","NOT SPECIFIED","1","94.9"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MICROGREENS","MICROGREENS, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MICROGREENS","MICROGREENS, UNDER PROTECTION - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MICROGREENS","MICROGREENS, UNDER PROTECTION - SQ FT IN PRODUCTION","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MICROGREENS","MICROGREENS, UNDER PROTECTION, RETAIL - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MUSHROOMS","MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION","TOTAL","NOT SPECIFIED","2","67.1"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MUSHROOMS","MUSHROOMS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MUSHROOMS","MUSHROOMS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MUSHROOMS","MUSHROOMS, OTHER GROWING AREA - AREA IN PRODUCTION, MEASURED IN SQUARE FEET","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MUSHROOMS","MUSHROOMS, RETAIL - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MUSHROOMS","MUSHROOMS, SPECIALTY, OYSTER - OPERATIONS WITH AREA IN PRODUCTION","TOTAL","NOT SPECIFIED","2","67.1"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MUSHROOMS","MUSHROOMS, SPECIALTY, OYSTER - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MUSHROOMS","MUSHROOMS, SPECIALTY, OYSTER - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MUSHROOMS","MUSHROOMS, SPECIALTY, OYSTER, OTHER GROWING AREA - AREA IN PRODUCTION, MEASURED IN SQUARE FEET","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MUSHROOMS","MUSHROOMS, SPECIALTY, OYSTER, RETAIL - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MUSHROOMS","MUSHROOMS, SPECIALTY, OYSTER, WHOLESALE - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MUSHROOMS","MUSHROOMS, WHOLESALE - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","NURSERY TOTALS","NURSERY TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","61","26.7"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","NURSERY TOTALS","NURSERY TOTALS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","10,679,266","40.7"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","NURSERY TOTALS","NURSERY TOTALS, BALLED & BURLAPPED - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","34","31.9"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","NURSERY TOTALS","NURSERY TOTALS, BALLED & BURLAPPED - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","3,184,943","62.1"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","NURSERY TOTALS","NURSERY TOTALS, BAREROOT - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","15","53.7"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","NURSERY TOTALS","NURSERY TOTALS, BAREROOT - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","NURSERY TOTALS","NURSERY TOTALS, CONTAINERS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","41","32.2"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","NURSERY TOTALS","NURSERY TOTALS, CONTAINERS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","6,614,676","55.7"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","NURSERY TOTALS","NURSERY TOTALS, IN THE OPEN, (EXCL NATURAL SHADE) - ACRES IN PRODUCTION","TOTAL","NOT SPECIFIED","4,072","77.5"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","NURSERY TOTALS","NURSERY TOTALS, IN THE OPEN, (EXCL NATURAL SHADE) - OPERATIONS WITH AREA IN PRODUCTION","TOTAL","NOT SPECIFIED","46","30.1"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","NURSERY TOTALS","NURSERY TOTALS, IN THE OPEN, NATURAL SHADE - ACRES IN PRODUCTION","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","NURSERY TOTALS","NURSERY TOTALS, IN THE OPEN, NATURAL SHADE - OPERATIONS WITH AREA IN PRODUCTION","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","NURSERY TOTALS","NURSERY TOTALS, OTHER FORMS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","17","81.1"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","NURSERY TOTALS","NURSERY TOTALS, OTHER FORMS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","NURSERY TOTALS","NURSERY TOTALS, UNDER PROTECTION, FIXED ENCLOSED STRUCTURE - OPERATIONS WITH AREA IN PRODUCTION","TOTAL","NOT SPECIFIED","4","62.7"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","NURSERY TOTALS","NURSERY TOTALS, UNDER PROTECTION, FIXED ENCLOSED STRUCTURE - SQ FT IN PRODUCTION","TOTAL","NOT SPECIFIED","14,817","81.7"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","NURSERY TOTALS","NURSERY TOTALS, UNDER PROTECTION, GREENHOUSE - OPERATIONS WITH AREA IN PRODUCTION","TOTAL","NOT SPECIFIED","38","30.5"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","NURSERY TOTALS","NURSERY TOTALS, UNDER PROTECTION, GREENHOUSE - SQ FT IN PRODUCTION","TOTAL","NOT SPECIFIED","396,152","50.7"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","NURSERY TOTALS","NURSERY TOTALS, UNDER PROTECTION, SHADE STRUCTURES - OPERATIONS WITH AREA IN PRODUCTION","TOTAL","NOT SPECIFIED","7","70.4"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","NURSERY TOTALS","NURSERY TOTALS, UNDER PROTECTION, SHADE STRUCTURES - SQ FT IN PRODUCTION","TOTAL","NOT SPECIFIED","14,633","76.0"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","ORNAMENTAL GRASSES","ORNAMENTAL GRASSES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","26","38.6"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","ORNAMENTAL GRASSES","ORNAMENTAL GRASSES - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","588,992","71.7"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","ORNAMENTAL GRASSES","ORNAMENTAL GRASSES - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","67,537","83.1"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","ORNAMENTAL GRASSES","ORNAMENTAL GRASSES, CONTAINERS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","17","27.3"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","ORNAMENTAL GRASSES","ORNAMENTAL GRASSES, CONTAINERS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","561,992","75.7"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","ORNAMENTAL GRASSES","ORNAMENTAL GRASSES, OTHER FORMS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","9","97.8"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","ORNAMENTAL GRASSES","ORNAMENTAL GRASSES, OTHER FORMS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","27,000","97.8"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","ORNAMENTAL GRASSES","ORNAMENTAL GRASSES, RETAIL - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","25","40.0"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","ORNAMENTAL GRASSES","ORNAMENTAL GRASSES, RETAIL - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","ORNAMENTAL GRASSES","ORNAMENTAL GRASSES, RETAIL - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","ORNAMENTAL GRASSES","ORNAMENTAL GRASSES, WHOLESALE - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","7","55.9"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","ORNAMENTAL GRASSES","ORNAMENTAL GRASSES, WHOLESALE - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","ORNAMENTAL GRASSES","ORNAMENTAL GRASSES, WHOLESALE - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PALMS","PALMS, LANDSCAPING - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PALMS","PALMS, LANDSCAPING - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PALMS","PALMS, LANDSCAPING - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PALMS","PALMS, LANDSCAPING, CONTAINERS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PALMS","PALMS, LANDSCAPING, CONTAINERS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PALMS","PALMS, LANDSCAPING, RETAIL - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PALMS","PALMS, LANDSCAPING, RETAIL - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PALMS","PALMS, LANDSCAPING, RETAIL - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PEPPERS","PEPPERS, UNDER PROTECTION - OPERATIONS WITH AREA IN PRODUCTION","TOTAL","NOT SPECIFIED","11","70.6"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PEPPERS","PEPPERS, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","611","(H)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PEPPERS","PEPPERS, UNDER PROTECTION - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","108,752","76.2"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PEPPERS","PEPPERS, UNDER PROTECTION - SQ FT IN PRODUCTION","TOTAL","NOT SPECIFIED","23,688","(H)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PEPPERS","PEPPERS, UNDER PROTECTION, FROM HYDROPONIC SYSTEMS - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PEPPERS","PEPPERS, UNDER PROTECTION, RETAIL - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","108,752","76.2"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PROPAGATIVE MATERIAL","PROPAGATIVE MATERIAL - NUMBER OF SALES","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PROPAGATIVE MATERIAL","PROPAGATIVE MATERIAL - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","14","55.9"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PROPAGATIVE MATERIAL","PROPAGATIVE MATERIAL - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PROPAGATIVE MATERIAL","PROPAGATIVE MATERIAL, CUTTINGS - NUMBER OF SALES","TOTAL","NOT SPECIFIED","121,100","99.6"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PROPAGATIVE MATERIAL","PROPAGATIVE MATERIAL, CUTTINGS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","7","99.6"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PROPAGATIVE MATERIAL","PROPAGATIVE MATERIAL, CUTTINGS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","121,100","99.6"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PROPAGATIVE MATERIAL","PROPAGATIVE MATERIAL, CUTTINGS, NURSERY - NUMBER OF SALES","TOTAL","NOT SPECIFIED","121,100","99.6"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PROPAGATIVE MATERIAL","PROPAGATIVE MATERIAL, CUTTINGS, NURSERY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","7","99.6"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PROPAGATIVE MATERIAL","PROPAGATIVE MATERIAL, CUTTINGS, NURSERY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","121,100","99.6"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PROPAGATIVE MATERIAL","PROPAGATIVE MATERIAL, CUTTINGS, NURSERY, RETAIL - NUMBER OF SALES","TOTAL","NOT SPECIFIED","121,100","99.6"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PROPAGATIVE MATERIAL","PROPAGATIVE MATERIAL, CUTTINGS, NURSERY, RETAIL - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","7","99.6"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PROPAGATIVE MATERIAL","PROPAGATIVE MATERIAL, CUTTINGS, NURSERY, RETAIL - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","121,100","99.6"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PROPAGATIVE MATERIAL","PROPAGATIVE MATERIAL, CUTTINGS, RETAIL - NUMBER OF SALES","TOTAL","NOT SPECIFIED","121,100","99.6"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PROPAGATIVE MATERIAL","PROPAGATIVE MATERIAL, CUTTINGS, RETAIL - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","7","99.6"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PROPAGATIVE MATERIAL","PROPAGATIVE MATERIAL, CUTTINGS, RETAIL - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","121,100","99.6"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PROPAGATIVE MATERIAL","PROPAGATIVE MATERIAL, LINERS - NUMBER OF SALES","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PROPAGATIVE MATERIAL","PROPAGATIVE MATERIAL, LINERS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","9","77.5"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PROPAGATIVE MATERIAL","PROPAGATIVE MATERIAL, LINERS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PROPAGATIVE MATERIAL","PROPAGATIVE MATERIAL, LINERS, BEDDING & FLOWERING PLANTS - NUMBER OF SALES","TOTAL","NOT SPECIFIED"," (D)","(D)"
