station,station_name,day,doy,gdd_40_86,high,highc,low,lowc,precip,snow,snowd
IA1063,Burlington Airport,2024-10-03,277,24.5,82,27.8,47,8.3,0,,
IA1442,CHEROKEE,2024-10-03,277,22.5,79,26.1,46,7.8,0,0,0
IA5198,MARSHALLTOWN,2024-10-03,277,17.5,75,23.9,38,3.3,0,0,0
IA4735,Le Mars,2024-10-03,277,25,81,27.2,49,9.4,0,0,0
IA0385,AUDUBON,2024-10-03,277,18.5,76,24.4,41,5,0,0,0
IA3517,GUTTENBERG-L-AND-D-10,2024-10-03,277,18,73,22.8,43,6.1,0,0,0
IA2203,Des Moines Airport,2024-10-03,277,27.5,83,28.3,52,11.1,0.0001,0,0
IA6766,Postville,2024-10-03,277,18,74,23.3,42,5.6,0,0,0
IA4101,Iowa City,2024-10-03,277,17.5,75,23.9,37,2.8,0,0,0
IA4585,Lamoni,2024-10-03,277,22.5,77,25,48,8.9,0,0,0
IAD004,Iowa Drought Region 4 - Southwest,2024-10-03,277,21.5,78,25.6,45,7.2,0,0,0
IA2603,Elkader 6SSW (Osborn),2024-10-03,277,16.5,73,22.8,34,1.1,0,0,0
IA4705,Le Claire L&D 14,2024-10-03,277,20,72,22.2,48,8.9,0,,
IA4894,LOGAN,2024-10-03,277,24,81,27.2,47,8.3,0,0,0
IA0807,Boone,2024-10-03,277,21.5,76,24.4,47,8.3,0,0,0
IA7613,SHENANDOAH-1-NE,2024-10-03,277,24.5,79,26.1,50,10,0,0,0
IA6389,Ottumwa,2024-10-03,277,24,83,28.3,45,7.2,0,0,0
IA6199,OELWEIN 1E,2024-10-03,277,16.5,73,22.8,38,3.3,0,0,0
IA5844,MUSCATINE 2N,2024-10-03,277,18.5,75,23.9,42,5.6,0,0,0
IA4381,KEOKUK LOCK DAM 19,2024-10-03,277,20,73,22.8,47,8.3,0,0,0
IA8568,VINTON,2024-10-03,277,17.5,75,23.9,40,4.4,0,0,0
IA0000,Iowa Average,2024-10-03,277,20,76,24.4,44,6.7,0,0,0
IA2209,DES MOINES WSFO-JOHNSTON,2024-10-03,277,25,79,26.1,51,10.6,0.06,0,0
IA3584,HAMPTON-2-NW,2024-10-03,277,18.5,75,23.9,42,5.6,0,0,0
IA2977,FOREST-CITY,2024-10-03,277,18,75,23.9,41,5,0,0,0
IA0364,ATLANTIC-1-NE,2024-10-03,277,21.5,78,25.6,45,7.2,0,0,0
IAC007,Iowa - Southwest Climate Division,2024-10-03,277,21.5,78,25.6,45,7.2,0,0,0
IA7147,ROCK-RAPIDS,2024-10-03,277,25.5,81,27.2,50,10,0,0,0
IATOEL,Oelwein Area,2024-10-03,277,16.5,73,22.8,38,3.3,0,0,0
IAC006,Iowa - East Central Climate Division,2024-10-03,277,17.5,74,23.3,41,5,0,0,0
IA5952,NEW-HAMPTON,2024-10-03,277,17,74,23.3,40,4.4,0,0,0
IA8755,WAUKON,2024-10-03,277,17,71,21.7,43,6.1,0,0,0
IA7386,SANBORN,2024-10-03,277,25,79,26.1,51,10.6,0,0,0
IA3910,HOLSTEIN 5 NNW,2024-10-03,277,24,79,26.1,49,9.4,0,0,0
IA4228,JEFFERSON,2024-10-03,277,21,78,25.6,44,6.7,0,0,0
IAC002,Iowa - North Central Climate Division,2024-10-03,277,20,76,24.4,44,6.7,0,0,0
IA6305,OSAGE,2024-10-03,277,18,74,23.3,42,5.6,0,0,0
IA1257,CASCADE,2024-10-03,277,15.5,71,21.7,39,3.9,0,0,0
IA5199,MARSHALLTOWN MUNICIPAL AP,2024-10-03,277,23.5,81,27.2,46,7.8,0.0001,0,0
IA5123,MAPLETON NO. 2,2024-10-03,277,21.5,80,26.7,43,6.1,0,0,0
IA3509,GUTHRIE-CENTER,2024-10-03,277,20,77,25,43,6.1,0,0,0
IA1402,CHARLES-CITY,2024-10-03,277,18.5,74,23.3,43,6.1,0,0,0
IA2110,DECORAH-2-N,2024-10-03,277,18.5,76,24.4,41,5,0,0,0
IA6910,RATHBUN DAM,2024-10-03,277,17.5,75,23.9,40,4.4,0,0,0
IA8688,WASHINGTON,2024-10-03,277,17,74,23.3,36,2.2,0,0,0
IA2864,FAYETTE,2024-10-03,277,16.5,73,22.8,40,4.4,0,0,0
IATAME,Ames Area,2024-10-03,277,19.5,74,23.3,45,7.2,0,,
IA0149,Allerton,2024-10-03,277,17.5,75,23.9,40,4.4,0,0,0
IAC001,Iowa - Northwest Climate Division,2024-10-03,277,23,79,26.1,47,8.3,0,0,0
IA1833,CORNING,2024-10-03,277,18,76,24.4,40,4.4,0,0,0
IATDSM,Des Moines Area,2024-10-03,277,27.5,83,28.3,52,11.1,0.0001,0,0
IA7161,ROCKWELL-CITY,2024-10-03,277,0,,,,,,,
IA1731,COLUMBUS JUNCT 2 SSW,2024-10-03,277,17,72,22.2,42,5.6,0,0,0
IA2789,FAIRFIELD,2024-10-03,277,20,74,23.3,46,7.8,0,0,0
IAD003,Iowa Drought Region 3 - Northeast,2024-10-03,277,18,74,23.3,42,5.6,0,0,0
IATMCW,Mason City Area,2024-10-03,277,19.5,77,25,42,5.6,0.0001,0,0
IA5769,MOUNT-AYR,2024-10-03,277,20.5,75,23.9,46,7.8,0,0,0
IA8296,TOLEDO,2024-10-03,277,18.5,75,23.9,42,5.6,0,0,0
IAC008,Iowa - South Central Climate Division,2024-10-03,277,20,76,24.4,44,6.7,0,0,0
IA6940,RED-OAK,2024-10-03,277,22,78,25.6,46,7.8,0,0,0
IA3007,Fort Madison,2024-10-03,277,27,82,27.8,52,11.1,0,0,0
IA8806,WEBSTER-CITY,2024-10-03,277,18,75,23.9,41,5,0,0,0
IA7979,STORM-LAKE-2-E,2024-10-03,277,23.5,76,24.4,51,10.6,0,0,0
IA7726,SIOUX-RAPIDS,2024-10-03,277,21.5,77,25,46,7.8,0,0,0
IA0600,BELLE-PLAINE,2024-10-03,277,18,76,24.4,37,2.8,0,0,0
IA1962,Creston,2024-10-03,277,19,74,23.3,44,6.7,0,0,0
IAD001,Iowa Drought Region 1 - Northwest,2024-10-03,277,24.5,81,27.2,48,8.9,0,0,0
IA6316,OSCEOLA-3-WSW,2024-10-03,277,20.5,76,24.4,45,7.2,0,0,0
IA1533,CLARINDA,2024-10-03,277,19,78,25.6,38,3.3,0,0,0
IA9067,WILLIAMSBURG,2024-10-03,277,20.5,81,27.2,39,3.9,0,0,0
IA6103,NORTHWOOD,2024-10-03,277,17,74,23.3,40,4.4,0,0,0
IA2171,DENISON,2024-10-03,277,22,80,26.7,44,6.7,0,0,0
IA8706,WATERLOO,2024-10-03,277,21.5,80,26.7,43,6.1,0.01,0,0
IA5796,MOUNT-PLEASANT,2024-10-03,277,17,74,23.3,40,4.4,0,,
IA2299,Donnellson,2024-10-03,277,19.5,74,23.3,45,7.2,0,0,0
IAKSPW,Spencer Airport,2024-10-03,277,22.5,76,24.4,49,9.4,0,0,0
IA2724,Estherville 4E,2024-10-03,277,19,75,23.9,43,6.1,0,0,0
IAC003,Iowa - Northeast Climate Division,2024-10-03,277,17,73,22.8,41,5,0,0,0
IA0200,AMES-8-WSW,2024-10-03,277,23.5,82,27.8,45,7.2,0,0,0
IA3487,GRUNDY-CENTER,2024-10-03,277,19.5,75,23.9,44,6.7,0,0,0
IA1314,Cedar Rapids Airport,2024-10-03,277,23.5,81,27.2,46,7.8,0.0001,,
IAD002,Iowa Drought Region 2 - Northcentral,2024-10-03,277,21,77,25,45,7.2,0,0,0
IA7312,SAC-CITY,2024-10-03,277,22,79,26.1,45,7.2,0,0,0
IA0133,ALGONA,2024-10-03,277,19,75,23.9,43,6.1,0,0,0
IA0197,AMES MUNICIPAL AP,2024-10-03,277,24,83,28.3,45,7.2,0.0001,0,0
IA1635,CLINTON-1,2024-10-03,277,23.5,80,26.7,47,8.3,0,0,0
IA0200,AMES-8-WSW,2024-10-04,278,25,80,26.7,50,10,0,0,0
IA7147,ROCK-RAPIDS,2024-10-04,278,15.5,71,21.7,37,2.8,0,0,0
IA6327,OSKALOOSA,2024-10-04,278,22.5,84,28.9,41,5,0.63,0,0
IA8296,TOLEDO,2024-10-04,278,23,82,27.8,44,6.7,0,0,0
IA4587,LAMONI,2024-10-04,278,24.5,75,23.9,54,12.2,0,0,0
IATIDA,Ida Grove Area,2024-10-04,278,22.5,79,26.1,46,7.8,0,0,0
IA5086,MANCHESTER-2,2024-10-04,278,20,77,25,43,6.1,0,0,0
IA5769,MOUNT-AYR,2024-10-04,278,27.5,82,27.8,53,11.7,0,0,0
IA4228,JEFFERSON,2024-10-04,278,23.5,80,26.7,47,8.3,0,0,0
IA6940,RED-OAK,2024-10-04,278,26.5,80,26.7,53,11.7,0,0,0
IA1063,Burlington Airport,2024-10-04,278,26.5,75,23.9,58,14.4,0.8,,
IA7312,SAC-CITY,2024-10-04,278,20.5,78,25.6,43,6.1,0,0,0
IA5493,Milford,2024-10-04,278,17.5,70,21.1,45,7.2,0,0,0
IA5235,MASON CITY MUNICIPAL AP,2024-10-04,278,16,72,22.2,38,3.3,0,0,0
IA6910,RATHBUN DAM,2024-10-04,278,26,84,28.9,48,8.9,0,0,0
IAD001,Iowa Drought Region 1 - Northwest,2024-10-04,278,18,74,23.3,42,5.6,0,0,0
IA0149,Allerton,2024-10-04,278,27,84,28.9,50,10,0,0,0
IA2070,DAVENPORT WFO,2024-10-04,278,24,74,23.3,54,12.2,0.26,0,0
IAC001,Iowa - Northwest Climate Division,2024-10-04,278,17.5,74,23.3,41,5,0,0,0
IA5198,MARSHALLTOWN,2024-10-04,278,21.5,80,26.7,43,6.1,0,0,0
IATOEL,Oelwein Area,2024-10-04,278,21.5,76,24.4,47,8.3,0.01,0,0
IATDSM,Des Moines Area,2024-10-04,278,25.5,75,23.9,56,13.3,0.2,0,0
IA2209,DES MOINES WSFO-JOHNSTON,2024-10-04,278,22.5,72,22.2,53,11.7,0,0,0
IA2999,FORT-DODGE,2024-10-04,278,20,76,24.4,44,6.7,0,0,0
IA7702,SIOUX CITY ANG,2024-10-04,278,22,77,25,47,8.3,0,0,0
IA1731,COLUMBUS JUNCT 2 SSW,2024-10-04,278,23.5,81,27.2,46,7.8,1.2,0,0
IAC003,Iowa - Northeast Climate Division,2024-10-04,278,19,75,23.9,43,6.1,0.02,0,0
IA2367,Dubuque Airport,2024-10-04,278,22,71,21.7,53,11.7,0.0001,0,0
IA4705,Le Claire L&D 14,2024-10-04,278,28,82,27.8,54,12.2,0.42,,
IA7844,Spencer,2024-10-04,278,16,72,22.2,40,4.4,0,0,0
IA2689,Emmetsburg,2024-10-04,278,18.5,77,25,39,3.9,0,,
IA5230,Mason City,2024-10-04,278,19.5,75,23.9,44,6.7,0.0001,0,0
IA0133,ALGONA,2024-10-04,278,19,76,24.4,42,5.6,0,0,0
IAC004,Iowa - West Central Climate Division,2024-10-04,278,22.5,79,26.1,46,7.8,0,0,0
IA2203,Des Moines Airport,2024-10-04,278,25.5,75,23.9,56,13.3,0.2,0,0
IA3473,GRINNELL-3-SW,2024-10-04,278,22,81,27.2,43,6.1,0.12,0,0
IA8026,SWEA CITY 4 W,2024-10-04,278,16.5,73,22.8,40,4.4,0,0,0
IAC007,Iowa - Southwest Climate Division,2024-10-04,278,26,81,27.2,51,10.6,0.01,0,0
IA1060,BURLINGTON,2024-10-04,278,25,83,28.3,47,8.3,0.88,0,0
IA1402,CHARLES-CITY,2024-10-04,278,17.5,70,21.1,45,7.2,0.03,0,0
IA5123,MAPLETON NO. 2,2024-10-04,278,21,79,26.1,43,6.1,0,0,0
IA6566,PERRY,2024-10-04,278,24.5,81,27.2,48,8.9,0.04,0,0
IA7700,SIOUX CENTER 2 SE,2024-10-04,278,16.5,73,22.8,39,3.9,0,0,0
IAC008,Iowa - South Central Climate Division,2024-10-04,278,26.5,83,28.3,50,10,0.1,0,0
IA4735,Le Mars,2024-10-04,278,18,76,24.4,38,3.3,0,0,0
IA1233,CARROLL-2-SSW,2024-10-04,278,23.5,81,27.2,46,7.8,0,0,0
IA0157,ALLISON,2024-10-04,278,21.5,77,25,46,7.8,0,0,0
IA7726,SIOUX-RAPIDS,2024-10-04,278,21,76,24.4,46,7.8,0,0,0
IA9132,WINTERSET,2024-10-04,278,25,82,27.8,48,8.9,0.21,0,0
IATAME,Ames Area,2024-10-04,278,24,84,28.9,44,6.7,0.0001,,
IA0197,AMES MUNICIPAL AP,2024-10-04,278,24,76,24.4,52,11.1,0,0,0
IAD005,Iowa Drought Region 5 - Southeast,2024-10-04,278,25.5,83,28.3,48,8.9,0.34,0,0
IA2110,DECORAH-2-N,2024-10-04,278,21.5,75,23.9,48,8.9,0,0,0
IA2724,Estherville 4E,2024-10-04,278,16,72,22.2,36,2.2,0,0,0
IA4142,IOWA-FALLS,2024-10-04,278,21.5,78,25.6,45,7.2,0,0,0
IATDBQ,Dubuque Area,2024-10-04,278,22,71,21.7,53,11.7,0.0001,0,0
IA2603,Elkader 6SSW (Osborn),2024-10-04,278,17.5,75,23.9,40,4.4,0.07,0,0
IAD004,Iowa Drought Region 4 - Southwest,2024-10-04,278,25,81,27.2,49,9.4,0,0,0
IA1635,CLINTON-1,2024-10-04,278,27,77,25,57,13.9,0.04,0,0
IA4381,KEOKUK LOCK DAM 19,2024-10-04,278,24,82,27.8,46,7.8,0,0,0
IA7892,STANLEY,2024-10-04,278,19.5,76,24.4,43,6.1,0.01,0,0
IAKSPW,Spencer Airport,2024-10-04,278,17,73,22.8,41,5,0,0,0
IA7859,SPIRIT LAKE,2024-10-04,278,15,70,21.1,38,3.3,0,0,0
IA2725,ESTHERVILLE MUNICIPAL AP,2024-10-04,278,15.5,71,21.7,37,2.8,0,0,0
IA6800,PRIMGHAR,2024-10-04,278,17,70,21.1,44,6.7,0,0,0
IA1319,CEDAR-RAPIDS-1,2024-10-04,278,25.5,77,25,54,12.2,0.0001,0,0
IA6151,OAKLAND-2-E,2024-10-04,278,26.5,82,27.8,51,10.6,0,0,0
IA8806,WEBSTER-CITY,2024-10-04,278,22,78,25.6,46,7.8,0,0,0
IA4874,LITTLE SIOUX 2NW,2024-10-04,278,24.5,84,28.9,45,7.2,0.0001,0,0
IA2789,FAIRFIELD,2024-10-04,278,25.5,83,28.3,48,8.9,0.65,0,0
IA5796,MOUNT-PLEASANT,2024-10-04,278,26,83,28.3,49,9.4,0.98,,
IA4389,KEOSAUQUA,2024-10-04,278,24.5,84,28.9,45,7.2,0.42,0,0
IA2977,FOREST-CITY,2024-10-04,278,19,73,22.8,45,7.2,0,0,0
IA6392,OTTUMWA #1,2024-10-04,278,0,,,,,1,0,0
IA2171,DENISON,2024-10-04,278,22.5,80,26.7,45,7.2,0,0,0
IA5992,NEWTON,2024-10-04,278,25.5,83,28.3,48,8.9,0.18,,
IA8568,VINTON,2024-10-04,278,22,80,26.7,44,6.7,0,0,0
IA6316,OSCEOLA-3-WSW,2024-10-04,278,25.5,83,28.3,48,8.9,0,0,0
IA1394,CHARITON,2024-10-04,278,22.5,82,27.8,43,6.1,0,0,0
IAC005,Iowa - Central Climate Division,2024-10-04,278,23,80,26.7,46,7.8,0.05,0,0
IA3910,HOLSTEIN 5 NNW,2024-10-04,278,20.5,77,25,44,6.7,0,0,0
IA5952,NEW-HAMPTON,2024-10-04,278,20.5,75,23.9,46,7.8,0.05,0,0
IA0364,ATLANTIC-1-NE,2024-10-04,278,23.5,83,28.3,44,6.7,0,0,0
IA7613,SHENANDOAH-1-NE,2024-10-04,278,26.5,79,26.1,54,12.2,0,0,0
IATCID,Cedar Rapids Area,2024-10-04,278,25,74,23.3,56,13.3,0.05,,
IA4101,Iowa City,2024-10-04,278,22.5,82,27.8,43,6.1,0.38,0,0
IA0214,ANAMOSA 3 SSW,2024-10-04,278,21,79,26.1,43,6.1,0,0,0
IA6389,Ottumwa,2024-10-04,278,24.5,74,23.3,55,12.8,0.71,0,0
IA3487,GRUNDY-CENTER,2024-10-04,278,21.5,78,25.6,45,7.2,0,0,0
IA2364,DUBUQUE-LOCK-AND-DAM,2024-10-04,278,24,82,27.8,46,7.8,0,0,0
IATALO,Waterloo Area,2024-10-04,278,22.5,75,23.9,50,10,0,0,0
IA0203,AMES 5 SE,2024-10-04,278,24,84,28.9,44,6.7,0.0001,0,0
IA3007,Fort Madison,2024-10-04,278,26.5,74,23.3,59,15,0.55,0,0
IA8706,WATERLOO,2024-10-04,278,22.5,75,23.9,50,10,0,0,0
IA0000,Iowa Average,2024-10-04,278,22.5,79,26.1,46,7.8,0.1,0,0
IA6766,Postville,2024-10-04,278,19,75,23.9,43,6.1,0.04,0,0
IA4106,IOWA CITY MUNICIPAL AP,2024-10-04,278,26,75,23.9,57,13.9,0.2,,
IA4894,LOGAN,2024-10-04,278,25,82,27.8,48,8.9,0,0,0
IA5199,MARSHALLTOWN MUNICIPAL AP,2024-10-04,278,23.5,75,23.9,52,11.1,0,0,0
IATSPW,Spencer Area,2024-10-04,278,17,73,22.8,41,5,0,0,0
IA3584,HAMPTON-2-NW,2024-10-04,278,20.5,77,25,44,6.7,0,0,0
IA2299,Donnellson,2024-10-04,278,27,84,28.9,50,10,0.5,0,0
IA7664,SIBLEY-5-NNE,2024-10-04,278,15,70,21.1,40,4.4,0,0,0
IA6199,OELWEIN 1E,2024-10-04,278,21.5,76,24.4,47,8.3,0.01,0,0
IA7161,ROCKWELL-CITY,2024-10-04,278,0,,,,,,,
IA1833,CORNING,2024-10-04,278,26,81,27.2,51,10.6,0,0,0
IATSUX,Sioux City Area,2024-10-04,278,20,76,24.4,44,6.7,0,0,0
IA2864,FAYETTE,2024-10-04,278,18,76,24.4,39,3.9,0,0,0
IA1354,CENTERVILLE,2024-10-04,278,25,87,30.6,44,6.7,0,0,0
IA1962,Creston,2024-10-04,278,26,81,27.2,51,10.6,0,0,0
IA3438,GREENFIELD,2024-10-04,278,24.5,79,26.1,50,10,0,0,0
IA3509,GUTHRIE-CENTER,2024-10-04,278,25,81,27.2,49,9.4,0.01,0,0
IA5131,MAQUOKETA-2-W,2024-10-04,278,22,80,26.7,44,6.7,0.04,,
IA4963,LOWDEN,2024-10-04,278,26.5,77,25,56,13.3,0.06,0,0
IA1533,CLARINDA,2024-10-04,278,24,80,26.7,48,8.9,0,0,0
IA0536,BEACONSFIELD,2024-10-04,278,27.5,81,27.2,54,12.2,0,0,0
IA7979,STORM-LAKE-2-E,2024-10-04,278,21,77,25,45,7.2,0,0,0
IA4585,Lamoni,2024-10-04,278,29.5,84,28.9,55,12.8,0,0,0
IA6103,NORTHWOOD,2024-10-04,278,17,72,22.2,42,5.6,0.0001,0,0
IAD003,Iowa Drought Region 3 - Northeast,2024-10-04,278,21,77,25,45,7.2,0.06,0,0
IAC002,Iowa - North Central Climate Division,2024-10-04,278,19.5,76,24.4,43,6.1,0,0,0
IA9067,WILLIAMSBURG,2024-10-04,278,27.5,82,27.8,53,11.7,0.31,0,0
IA5844,MUSCATINE 2N,2024-10-04,278,25.5,82,27.8,49,9.4,0.33,0,0
IAC006,Iowa - East Central Climate Division,2024-10-04,278,23,80,26.7,46,7.8,0.13,0,0
IATMCW,Mason City Area,2024-10-04,278,16,72,22.2,38,3.3,0,0,0
IA3517,GUTTENBERG-L-AND-D-10,2024-10-04,278,22,73,22.8,51,10.6,0.07,0,0
IA6305,OSAGE,2024-10-04,278,19,74,23.3,44,6.7,0,0,0
IA0807,Boone,2024-10-04,278,24.5,80,26.7,49,9.4,0,0,0
IA1442,CHEROKEE,2024-10-04,278,19.5,76,24.4,43,6.1,0,0,0
IA1314,Cedar Rapids Airport,2024-10-04,278,25,74,23.3,56,13.3,0.05,,
IA7708,SIOUX-CITY-WSO-AP,2024-10-04,278,20,76,24.4,44,6.7,0,0,0
IA0600,BELLE-PLAINE,2024-10-04,278,27.5,82,27.8,53,11.7,0.08,0,0
IAC009,Iowa - Southeast Climate Division,2024-10-04,278,25.5,83,28.3,48,8.9,0.66,0,0
IA7678,SIGOURNEY,2024-10-04,278,26,85,29.4,47,8.3,0.73,0,0
IA0385,AUDUBON,2024-10-04,278,24,80,26.7,48,8.9,0,0,0
IA1257,CASCADE,2024-10-04,278,20,75,23.9,45,7.2,0,0,0
IA8688,WASHINGTON,2024-10-04,278,21.5,82,27.8,41,5,0.82,0,0
IA0608,BELLEVUE-L-AND-D-12,2024-10-04,278,20.5,78,25.6,43,6.1,0,0,0
IAD002,Iowa Drought Region 2 - Northcentral,2024-10-04,278,20.5,77,25,44,6.7,0.01,0,0
IA8755,WAUKON,2024-10-04,278,18.5,71,21.7,46,7.8,0.0001,0,0
IA6719,POCAHONTAS,2024-10-04,278,20,78,25.6,42,5.6,0,0,0
IA7386,SANBORN,2024-10-04,278,17.5,71,21.7,44,6.7,0,0,0
IA5837,MUSCATINE,2024-10-04,278,24.5,82,27.8,47,8.3,0.5,0,0
IA0512,BATTLE CREEK 3NE,2024-10-04,278,22.5,79,26.1,46,7.8,0,0,0
IA5837,MUSCATINE,2024-10-05,279,25,73,22.8,57,13.9,0,0,0
IA8706,WATERLOO,2024-10-05,279,30,92,33.3,54,12.2,0,0,0
IAD002,Iowa Drought Region 2 - Northcentral,2024-10-05,279,19,73,22.8,45,7.2,0,0,0
IA2070,DAVENPORT WFO,2024-10-05,279,31.5,88,31.1,57,13.9,0,0,0
IA7702,SIOUX CITY ANG,2024-10-05,279,20.5,75,23.9,46,7.8,0,0,0
IA3007,Fort Madison,2024-10-05,279,33,86,30,60,15.6,0,0,0
IA3438,GREENFIELD,2024-10-05,279,21.5,71,21.7,52,11.1,0,0,0
IA4101,Iowa City,2024-10-05,279,25,75,23.9,55,12.8,0,0,0
IA4389,KEOSAUQUA,2024-10-05,279,25.5,75,23.9,56,13.3,0,0,0
IA5198,MARSHALLTOWN,2024-10-05,279,22.5,74,23.3,51,10.6,0,0,0
IA2171,DENISON,2024-10-05,279,20.5,75,23.9,46,7.8,0,0,0
IA2603,Elkader 6SSW (Osborn),2024-10-05,279,16,69,20.6,43,6.1,0,0,0
IA4228,JEFFERSON,2024-10-05,279,21,73,22.8,49,9.4,0,0,0
IA4963,LOWDEN,2024-10-05,279,30,90,32.2,54,12.2,0,0,0
IA3509,GUTHRIE-CENTER,2024-10-05,279,20,74,23.3,46,7.8,0,0,0
IA6392,OTTUMWA #1,2024-10-05,279,0,,,,,0,0,0
IA5952,NEW-HAMPTON,2024-10-05,279,20,74,23.3,46,7.8,0,0,0
IA6766,Postville,2024-10-05,279,18,71,21.7,45,7.2,0,0,0
IA1962,Creston,2024-10-05,279,24,75,23.9,53,11.7,0,0,0
IA0385,AUDUBON,2024-10-05,279,19.5,73,22.8,46,7.8,0,0,0
IA3584,HAMPTON-2-NW,2024-10-05,279,18.5,73,22.8,44,6.7,0,0,0
IA6800,PRIMGHAR,2024-10-05,279,26.5,79,26.1,54,12.2,0,0,0
IA1635,CLINTON-1,2024-10-05,279,32,87,30.6,58,14.4,0,0,0
IA5796,MOUNT-PLEASANT,2024-10-05,279,25.5,75,23.9,56,13.3,0,,
IA5992,NEWTON,2024-10-05,279,24,76,24.4,52,11.1,0,,
IA1060,BURLINGTON,2024-10-05,279,25,74,23.3,56,13.3,0,0,0
IA7844,Spencer,2024-10-05,279,21,82,27.8,40,4.4,0,0,0
IAKSPW,Spencer Airport,2024-10-05,279,25.5,84,28.9,47,8.3,0,0,0
IA5493,Milford,2024-10-05,279,18.5,68,20,49,9.4,0,0,0
IA1257,CASCADE,2024-10-05,279,21,70,21.1,52,11.1,0,0,0
IA7664,SIBLEY-5-NNE,2024-10-05,279,16.5,71,21.7,42,5.6,0,0,0
IA8755,WAUKON,2024-10-05,279,16,67,19.4,45,7.2,0,0,0
IA0512,BATTLE CREEK 3NE,2024-10-05,279,20.5,74,23.3,47,8.3,0,0,0
IAC006,Iowa - East Central Climate Division,2024-10-05,279,24.5,74,23.3,55,12.8,0,0,0
IATOEL,Oelwein Area,2024-10-05,279,18.5,70,21.1,47,8.3,0,0,0
IA0133,ALGONA,2024-10-05,279,16.5,73,22.8,39,3.9,0,0,0
IA0807,Boone,2024-10-05,279,22.5,75,23.9,50,10,0,0,0
IA4705,Le Claire L&D 14,2024-10-05,279,25.5,73,22.8,58,14.4,0,,
IA8688,WASHINGTON,2024-10-05,279,25,75,23.9,55,12.8,0,0,0
IA2110,DECORAH-2-N,2024-10-05,279,23.5,84,28.9,43,6.1,0,0,0
IA8568,VINTON,2024-10-05,279,24.5,74,23.3,55,12.8,0,0,0
IAC008,Iowa - South Central Climate Division,2024-10-05,279,24.5,75,23.9,54,12.2,0,0,0
IA8806,WEBSTER-CITY,2024-10-05,279,20.5,73,22.8,48,8.9,0,0,0
IA4587,LAMONI,2024-10-05,279,31.5,89,31.7,57,13.9,0,0,0
IA8026,SWEA CITY 4 W,2024-10-05,279,14.5,69,20.6,37,2.8,0,0,0
IATSUX,Sioux City Area,2024-10-05,279,26,84,28.9,48,8.9,0,0,0
IA6389,Ottumwa,2024-10-05,279,30.5,90,32.2,55,12.8,0,0,0
IA6719,POCAHONTAS,2024-10-05,279,19,76,24.4,42,5.6,0,0,0
IA1319,CEDAR-RAPIDS-1,2024-10-05,279,30.5,89,31.7,55,12.8,0,0,0
IA3517,GUTTENBERG-L-AND-D-10,2024-10-05,279,22,70,21.1,54,12.2,0,0,0
IA0214,ANAMOSA 3 SSW,2024-10-05,279,24,74,23.3,54,12.2,0,0,0
IA0197,AMES MUNICIPAL AP,2024-10-05,279,28,94,34.4,50,10,0,0,0
IA5131,MAQUOKETA-2-W,2024-10-05,279,23.5,74,23.3,53,11.7,0,,
IA5230,Mason City,2024-10-05,279,17.5,72,22.2,43,6.1,0,0,0
IA5123,MAPLETON NO. 2,2024-10-05,279,21,79,26.1,43,6.1,0,0,0
IA0000,Iowa Average,2024-10-05,279,21.5,74,23.3,49,9.4,0,0,0
IAC001,Iowa - Northwest Climate Division,2024-10-05,279,17,73,22.8,41,5,0,0,0
IA6151,OAKLAND-2-E,2024-10-05,279,23,76,24.4,50,10,0,0,0
IA6316,OSCEOLA-3-WSW,2024-10-05,279,22.5,74,23.3,51,10.6,0,0,0
IAC003,Iowa - Northeast Climate Division,2024-10-05,279,19,70,21.1,48,8.9,0,0,0
IA7678,SIGOURNEY,2024-10-05,279,25,76,24.4,54,12.2,0,0,0
IAC009,Iowa - Southeast Climate Division,2024-10-05,279,25.5,75,23.9,56,13.3,0,0,0
IA4735,Le Mars,2024-10-05,279,16.5,73,22.8,38,3.3,0,0,0
IA7700,SIOUX CENTER 2 SE,2024-10-05,279,25,79,26.1,51,10.6,0,0,0
IA3487,GRUNDY-CENTER,2024-10-05,279,20.5,72,22.2,49,9.4,0,0,0
IA9132,WINTERSET,2024-10-05,279,22,73,22.8,51,10.6,0,0,0
IA3910,HOLSTEIN 5 NNW,2024-10-05,279,18.5,73,22.8,44,6.7,0,0,0
IAC004,Iowa - West Central Climate Division,2024-10-05,279,20.5,75,23.9,46,7.8,0,0,0
IAC002,Iowa - North Central Climate Division,2024-10-05,279,18,72,22.2,44,6.7,0,0,0
IA6199,OELWEIN 1E,2024-10-05,279,18.5,70,21.1,47,8.3,0,0,0
IA6305,OSAGE,2024-10-05,279,18,71,21.7,45,7.2,0,0,0
IA5844,MUSCATINE 2N,2024-10-05,279,25.5,74,23.3,57,13.9,0,0,0
IATSPW,Spencer Area,2024-10-05,279,25.5,84,28.9,47,8.3,0,0,0
IATIDA,Ida Grove Area,2024-10-05,279,20.5,74,23.3,47,8.3,0,0,0
IA1394,CHARITON,2024-10-05,279,22.5,73,22.8,52,11.1,0,0,0
IAC005,Iowa - Central Climate Division,2024-10-05,279,22.5,74,23.3,51,10.6,0,0,0
IAD001,Iowa Drought Region 1 - Northwest,2024-10-05,279,17.5,73,22.8,42,5.6,0,0,0
